iter	sum1	sum10	sum30	ba	ba10	agb	gpp	npp	rday	rnight	rstem	litterfall
1665	5151	438.25	72.25	24.8542	20.897	280408	0.101001	0.0324887	0	0.0261069	0.00682591	0.00553928
1666	5147.75	438.25	72.25	24.8532	20.8976	280412	0.0949838	0.0282514	0	0.0261337	0.00682667	0.00555721
1667	5147	438.25	72.25	24.8534	20.8981	280419	0.0811247	0.0209947	0	0.024503	0.00637018	0.00646211
1668	5148.75	438.25	72.25	24.8544	20.8987	280428	0.0819982	0.0230477	0	0.0235079	0.00611058	0.00554649
1669	5149.5	438.5	72.25	24.8554	20.9012	280437	0.0899457	0.0265018	0	0.0249261	0.00650443	0.00553704
1670	5147.5	438.5	72.25	24.8564	20.9019	280447	0.0918325	0.028053	0	0.0247764	0.00646017	0.00553464
1671	5146.25	438.5	72.25	24.8574	20.9027	280458	0.101316	0.0329444	0	0.025948	0.00678204	0.00553484
1672	5146	438.5	72.25	24.8586	20.9034	280469	0.0947832	0.030287	0	0.0246603	0.00641708	0.00553601
1673	5144.25	438.25	72	24.8319	20.8761	280195	0.095638	0.0304157	0	0.0249835	0.00650038	0.00553053
1674	5143.25	438.25	72	24.8332	20.8769	280206	0.0994353	0.0318291	0	0.0258265	0.00673047	0.00553172
1675	5146.25	438.25	72	24.8341	20.8776	280216	0.0977185	0.0305976	0	0.0258522	0.00673126	0.00553378
1676	5145.75	438.25	72	24.8346	20.8783	280226	0.0951096	0.0289941	0	0.0257079	0.00668552	0.00553644
1677	5145	438.25	72	24.8351	20.879	280235	0.0994794	0.0317822	0	0.0258897	0.00673274	0.00555143
1678	5142.75	438.25	72	24.8349	20.8797	280241	0.100867	0.0319781	0	0.0264167	0.00687493	0.00558915
1679	5142.75	438.25	72	24.8362	20.8805	280253	0.102656	0.0326933	0	0.0267816	0.00697182	0.00767665
1680	5141.75	438.25	72	24.8375	20.8813	280265	0.102944	0.0328612	0	0.0268091	0.00697276	0.0058218
1681	5142.5	438.25	72	24.8381	20.882	280275	0.0989893	0.0308161	0	0.0263298	0.00683011	0.0151987
1682	5139.75	438	72	24.8312	20.8771	280231	0.0797723	0.0230855	0	0.0224534	0.00578211	0.00554398
1683	5139	438	72	24.8324	20.8778	280243	0.0897312	0.0284671	0	0.0235269	0.00606999	0.00552507
1684	5138.5	438	72	24.8322	20.8785	280247	0.0920616	0.0298727	0	0.0236761	0.00611274	0.00551962
1685	5138.25	438	72	24.8333	20.8792	280258	0.100036	0.0322956	0	0.0258222	0.00668988	0.00552067
1686	5139.5	437.75	72	24.8252	20.8706	280224	0.0999477	0.0322151	0	0.0258423	0.0066858	0.0055197
1687	5138.5	437.75	72	24.8116	20.8584	280010	0.0992963	0.0310152	0	0.0263517	0.00681893	0.00551498
1688	5141.5	437.75	72	24.8123	20.859	280018	0.0772735	0.0204047	0	0.0231073	0.00593697	0.00551624
1689	5145	437.75	72	24.8132	20.8598	280028	0.0877087	0.0270278	0	0.0235551	0.00606205	0.0055177
1690	5144.5	437.75	72	24.812	20.8607	280030	0.087761	0.0286896	0	0.0224378	0.00577544	0.00551902
1691	5145.5	437.75	72	24.8113	20.8614	280031	0.0922864	0.0295625	0	0.0240015	0.00619049	0.00551992
1692	5145	438	72	24.8113	20.8641	280039	0.102781	0.0342251	0	0.0258205	0.0066815	0.00552104
1693	5146	438	72	24.8127	20.8649	280051	0.10402	0.0337987	0	0.0267003	0.00691808	0.00552254
1694	5144	438	72	24.8141	20.8657	280064	0.105616	0.0346214	0	0.026904	0.00696719	0.00552427
1695	5141.75	438	72	24.8155	20.8665	280077	0.107267	0.0349753	0	0.0274486	0.00711462	0.00553506
1696	5140.5	438	72	24.8168	20.8673	280089	0.103635	0.032398	0	0.02748	0.00711569	0.00557598
1697	5138.5	438	72	24.8158	20.8681	280086	0.103437	0.0327443	0	0.0271587	0.00701762	0.00563387
1698	5135.5	438	72	24.8166	20.8688	280097	0.0988393	0.0319954	0	0.0254961	0.00654853	0.00632223
1699	5138.25	438	72	24.8179	20.8696	280108	0.0880718	0.0282426	0	0.0229223	0.0058619	0.00553878
1700	5141	438	72	24.8193	20.8703	280120	0.0941219	0.0318008	0	0.0233789	0.0059858	0.00553089
1701	5139	438.25	72	24.8189	20.873	280126	0.0948522	0.0308758	0	0.0243622	0.00624066	0.00553177
1702	5135.5	438.25	72	24.8198	20.8739	280139	0.0896275	0.0299952	0	0.0224666	0.00574327	0.00553286
1703	5134.75	438.25	72	24.8212	20.8747	280151	0.0927125	0.0317118	0	0.0227656	0.00582429	0.00553434
1704	5134	438.25	72	24.8226	20.8755	280163	0.100921	0.0343709	0	0.0248738	0.00637433	0.00553593
1705	5132.25	438.25	72	24.824	20.8763	280176	0.0996611	0.0336979	0	0.0247384	0.00633122	0.00553754
1706	5132.25	438.25	72	24.8253	20.877	280188	0.0975133	0.031432	0	0.0252626	0.00646516	0.00553915
1707	5131.5	438.25	72	24.8266	20.8779	280200	0.103202	0.0348926	0	0.0256182	0.00655625	0.00554074
1708	5128.5	438.25	72	24.827	20.8788	280210	0.108019	0.0369826	0	0.0264898	0.0067884	0.00554237
1709	5127.5	438.25	72	24.8285	20.8796	280224	0.105557	0.0352193	0	0.0265247	0.00678944	0.00554404
1710	5125.5	438.25	72	24.8299	20.8805	280236	0.10631	0.03495	0	0.0270684	0.00693315	0.0055457
1711	5124	438.25	72	24.8313	20.8813	280250	0.106273	0.0346322	0	0.0272704	0.00698241	0.00554739
1712	5121	438.25	72	24.8322	20.8821	280261	0.108564	0.0356859	0	0.0276452	0.00708076	0.00554878
1713	5120	438.25	72	24.8335	20.8829	280273	0.10196	0.0328147	0	0.0264706	0.00674641	0.0055505
1714	5119.75	438.25	72	24.8347	20.8836	280284	0.0903561	0.0283329	0	0.0239992	0.00608103	0.00555223
1715	5117.5	438.25	72	24.8359	20.8844	280296	0.101525	0.0344721	0	0.0251367	0.00638404	0.0055539
1716	5116.5	438.25	72	24.8371	20.8852	280308	0.0970405	0.0315412	0	0.0250032	0.0063408	0.00555557
1717	5114	438.25	72	24.8384	20.8861	280321	0.106374	0.0365719	0	0.0260242	0.00661093	0.00555733
1718	5112.75	438	72	24.8333	20.8804	280281	0.0954751	0.0303968	0	0.0250454	0.00634125	0.00555771
1719	5111	438	72	24.8346	20.8812	280294	0.0895848	0.0284216	0	0.0235799	0.00595853	0.00555947
1720	5109.25	438	72	24.8352	20.882	280305	0.102766	0.0347816	0	0.0255278	0.00647597	0.00556104
1721	5107	438	72	24.8366	20.8829	280318	0.092584	0.0278731	0	0.0253931	0.0064321	0.00556287
1722	5105.75	438	72	24.8379	20.8836	280329	0.0995379	0.0325023	0	0.0255442	0.00647767	0.00556474
1723	5103.25	437.75	72	24.837	20.8821	280329	0.108319	0.0358347	0	0.0274537	0.00699152	0.00556642
1724	5101.75	437.75	72	24.8379	20.8831	280341	0.112793	0.0378894	0	0.0281828	0.00718913	0.00556828
1725	5099.5	437.5	72	24.8302	20.8753	280257	0.107028	0.0335736	0	0.0283813	0.00723702	0.00556647
1726	5096.75	437.5	72	24.8305	20.8762	280266	0.111743	0.0363139	0	0.028761	0.00733895	0.00556824
1727	5096.25	437.5	72	24.8319	20.877	280279	0.101686	0.0338491	0	0.0256732	0.00647915	0.00557027
1728	5092.75	437.5	72	24.8325	20.8778	280290	0.103128	0.0333259	0	0.0267201	0.0067551	0.0055719
1729	5090	437.5	72	24.8325	20.8787	280298	0.109436	0.0361705	0	0.0277856	0.00704285	0.00557382
1730	5088.75	437.25	72	24.8299	20.8772	280291	0.103411	0.0332014	0	0.0269476	0.00680368	0.00557578
1731	5087	437.25	72	24.8309	20.8781	280304	0.114249	0.0370867	0	0.0294439	0.00749798	0.00557773
1732	5083.25	437.25	72	24.8322	20.8789	280317	0.111448	0.0356221	0	0.0291184	0.00739595	0.00557973
1733	5080.75	437.25	72	24.8335	20.8798	280331	0.110844	0.0367427	0	0.0280838	0.00709568	0.00558172
1734	5080.25	437.25	72	24.8349	20.8806	280343	0.0990615	0.0317827	0	0.0258648	0.00648527	0.00558377
1735	5077.5	437.25	72	24.835	20.8814	280352	0.0946749	0.0287109	0	0.0258723	0.00648599	0.0055856
1736	5074.5	437.25	72	24.8357	20.8822	280363	0.0912943	0.0268645	0	0.0255125	0.00639732	0.00558755
1737	5073.25	437.5	72	24.8365	20.8849	280373	0.0988445	0.0298978	0	0.0270415	0.00680971	0.00558953
1738	5071.75	437.75	72	24.837	20.8877	280382	0.110949	0.0349403	0	0.0293497	0.00745271	0.00559159
1739	5069.5	437.75	72	24.8379	20.8886	280394	0.107781	0.0345379	0	0.0281337	0.00710073	0.00559349
1740	5069.25	437.75	72	24.8394	20.8894	280407	0.10984	0.0351465	0	0.0287013	0.00725098	0.00559564
1741	5066.25	437.75	72	24.8392	20.8903	280414	0.112235	0.0351786	0	0.0298122	0.0075599	0.00559769
1742	5064.75	437.25	72	24.8253	20.8759	280296	0.112601	0.0367844	0	0.0289095	0.00729384	0.00559486
1743	5063.75	437.25	72	24.8268	20.8768	280309	0.110836	0.0344355	0	0.0296668	0.00750007	0.00559728
1744	5064.75	437.25	72	24.8266	20.8777	280314	0.112979	0.0348143	0	0.0304224	0.00771186	0.00560098
1745	5062	437.25	72	24.8274	20.8785	280326	0.101723	0.0332091	0	0.0261888	0.0065309	0.00560179
1746	5061.25	437.25	72	24.8274	20.8793	280333	0.0979341	0.0305387	0	0.0262074	0.0065317	0.00560367
1747	5057.75	437.25	72	24.8266	20.8799	280336	0.0786576	0.0207388	0	0.0236961	0.0058874	0.00560586
1748	5055.75	437.25	72	24.8277	20.8807	280349	0.0988485	0.0312153	0	0.0261754	0.0065329	0.0056081
1749	5056	437	72	24.8242	20.8773	280335	0.0271435	2.24477e-05	0	0.0196545	0.00491682	0.00560944
1750	5050.75	437	72	24.8244	20.8779	280343	0.0908145	0.0290454	0	0.0238046	0.00592844	0.00561148
1751	5052.5	437	72	24.826	20.8787	280355	0.110669	0.0382781	0	0.026982	0.00676341	0.00561393
1752	5050.5	437	72	24.827	20.8796	280368	0.115016	0.0389158	0	0.0286185	0.00719981	0.00561628
1753	5048.25	437.25	72	24.8286	20.8825	280382	0.114792	0.0384422	0	0.0288405	0.00725106	0.00561863
1754	5047	437.25	72	24.8301	20.8834	280396	0.114483	0.0376491	0	0.0292355	0.0073535	0.00562097
1755	5045.75	437.25	72	24.8317	20.8843	280410	0.111398	0.0362475	0	0.0287341	0.00720332	0.00562333
1756	5044.25	437.25	72	24.8312	20.8852	280416	0.113986	0.0380245	0	0.0287598	0.00720431	0.00562561
1757	5041.75	437.25	72	24.8326	20.8861	280430	0.113472	0.036827	0	0.0293307	0.00735691	0.00562792
1758	5040.75	437.25	72	24.8342	20.8871	280444	0.116431	0.0369532	0	0.0306429	0.00772387	0.00563031
1759	5038.75	437.25	72	24.8348	20.8879	280453	0.103186	0.031945	0	0.0277809	0.00691408	0.00563262
1760	5037.25	437.25	72	24.8361	20.8888	280467	0.110409	0.0367197	0	0.0279662	0.00696312	0.00563519
1761	5032.75	437.25	72	24.8371	20.8896	280479	0.10154	0.0330496	0	0.0262459	0.00649781	0.00563722
1762	5033.75	437.25	72	24.8387	20.8905	280493	0.106646	0.0361098	0	0.0265931	0.00658947	0.00563965
1763	5030.25	437.25	72	24.8401	20.8914	280507	0.0951042	0.0305024	0	0.0249096	0.00614915	0.00564204
1764	5030.25	437.25	72	24.8413	20.8922	280519	0.104799	0.0345605	0	0.0267692	0.00663706	0.00564448
1765	5027.75	437.25	72	24.8419	20.8931	280530	0.100716	0.0314145	0	0.026975	0.00668408	0.00564683
1766	5023	437.25	72	24.8428	20.8939	280542	0.100531	0.031796	0	0.0266242	0.00659299	0.00564921
1767	5020.25	437.25	72	24.8423	20.8947	280550	0.089828	0.026314	0	0.0252602	0.00623814	0.00565145
1768	5020.75	437.25	72	24.8431	20.8952	280558	0.0730605	0.0177623	0	0.0230818	0.00570121	0.0056539
1769	5018	437.25	72	24.8443	20.896	280570	0.104962	0.0354605	0	0.0262215	0.00650394	0.00565634
1770	5018	437.5	72	24.8459	20.8989	280584	0.113467	0.0377335	0	0.0287316	0.00716772	0.00565887
1771	5015.25	437.75	72	24.8474	20.9017	280598	0.112565	0.0370589	0	0.0287685	0.00716887	0.00566133
1772	5012.75	437.75	72	24.8485	20.9026	280610	0.0937526	0.0287548	0	0.0254668	0.00628524	0.00566371
1773	5010.5	437.75	72	24.85	20.9035	280624	0.0997186	0.0306915	0	0.026993	0.00669059	0.00566619
1774	5009.25	437.75	72	24.8515	20.9043	280637	0.109132	0.0365045	0	0.0275107	0.00683219	0.0056687
1775	5007	437.75	72	24.851	20.9052	280643	0.111367	0.0359193	0	0.0289762	0.00722266	0.00567117
1776	5005	437.75	72	24.8517	20.9061	280654	0.110908	0.0360898	0	0.0286482	0.00712419	0.00567351
1777	5003.25	437.75	72	24.853	20.907	280668	0.106762	0.0342203	0	0.0279539	0.00693048	0.00567595
1778	5000.5	437.75	72	24.8545	20.9079	280682	0.11489	0.0385581	0	0.0288671	0.00717599	0.00567844
1779	4998	437.75	72	24.8561	20.909	280697	0.118749	0.0401399	0	0.0296285	0.00737896	0.00568083
1780	4996.75	437.5	72	24.8554	20.9077	280704	0.0967895	0.0279348	0	0.0275018	0.00679109	0.0056833
1781	4995.25	437.5	72.25	24.8567	20.9087	280718	0.101462	0.0327529	0	0.0264358	0.00651528	0.0056858
1782	4994	437.5	72.25	24.8577	20.9096	280732	0.0983374	0.0305716	0	0.0264332	0.00651627	0.00568819
1783	4990.5	437.25	72.25	24.8474	20.8997	280557	0.100564	0.0311542	0	0.0270984	0.00669489	0.00568667
1784	4989.5	437.25	72.25	24.8489	20.9006	280571	0.0921314	0.027553	0	0.0255227	0.006291	0.0056892
1785	4990.75	437.25	72.25	24.8503	20.9014	280583	0.10625	0.033625	0	0.0281104	0.00698107	0.00569182
1786	4988.5	437.25	72.25	24.8518	20.9022	280596	0.105897	0.0349007	0	0.0270764	0.00669761	0.00569435
1787	4988.75	437.25	72.25	24.8533	20.9031	280610	0.0946067	0.0287586	0	0.025884	0.00638136	0.00569687
1788	4986.5	437	72.25	24.8504	20.9006	280603	0.09393	0.028073	0	0.0260227	0.00642578	0.00569829
1789	4983.5	437	72.25	24.8517	20.9014	280615	0.109806	0.0353288	0	0.0286356	0.00713047	0.00570083
1790	4981.25	436.75	72.25	24.8439	20.8929	280584	0.113413	0.0372816	0	0.0290278	0.0072283	0.00570122
1791	4980	436.75	72.25	24.8444	20.8938	280595	0.106194	0.0337709	0	0.027992	0.00693476	0.00570369
1792	4980.5	436.75	72.25	24.8455	20.8946	280607	0.112397	0.0367581	0	0.0289135	0.00718033	0.00570626
1793	4977.5	436.75	72.25	24.847	20.8955	280622	0.112257	0.0368855	0	0.0287656	0.00713187	0.00570882
1794	4977.5	436.75	72.25	24.8486	20.8965	280635	0.112816	0.0356259	0	0.0298867	0.0074359	0.00571139
1795	4974	436.75	72.25	24.8498	20.8972	280647	0.0983513	0.0286904	0	0.0277395	0.00684352	0.00571386
1796	4972.25	436.75	72.25	24.8507	20.898	280659	0.105693	0.0327804	0	0.0284435	0.00703682	0.00571632
1797	4972	436.75	72.25	24.8522	20.8989	280672	0.106332	0.0324066	0	0.029005	0.0071857	0.00571886
1798	4969.5	436.75	72.25	24.853	20.8998	280684	0.114316	0.0363463	0	0.0301147	0.00749184	0.00572126
1799	4968	436.75	72.25	24.8544	20.9007	280698	0.113173	0.0360535	0	0.0297775	0.00738987	0.00572375
1800	4965.75	436.75	72.25	24.8558	20.9015	280710	0.100852	0.0306052	0	0.0276325	0.00680116	0.00572628
1801	4965.5	437	72.25	24.8571	20.9044	280724	0.115092	0.0365375	0	0.0303613	0.00754738	0.00572882
1802	4962.25	437	72.25	24.8557	20.9053	280726	0.114611	0.0361631	0	0.0303924	0.00754831	0.00573112
1803	4959.75	437	72.25	24.8568	20.9062	280740	0.10254	0.0327508	0	0.0269809	0.00661785	0.00573347
1804	4959	437.25	72.25	24.8581	20.909	280753	0.108884	0.034308	0	0.0289403	0.00714332	0.00573601
1805	4956	437.25	72.25	24.8588	20.9099	280764	0.107707	0.0337226	0	0.0287834	0.00709494	0.00573851
1806	4956.5	437.25	72.25	24.8587	20.9108	280769	0.10115	0.0309697	0	0.02754	0.00675977	0.00574103
1807	4955	437.25	72.25	24.8596	20.9114	280779	0.0765577	0.0195343	0	0.0235853	0.00576451	0.0057436
1808	4952.5	437.5	72.25	24.8609	20.9143	280793	0.0909564	0.0269522	0	0.0253969	0.00622159	0.00574611
1809	4950.75	437.5	72.25	24.8612	20.9152	280801	0.101316	0.033728	0	0.0257077	0.00630871	0.00574862
1810	4951.25	437.5	72.25	24.8623	20.9161	280813	0.105262	0.0354656	0	0.0264108	0.00648705	0.00575115
1811	4950.5	437.5	72.25	24.8634	20.917	280825	0.106311	0.0361668	0	0.0264371	0.00648794	0.00575369
1812	4948.5	437.5	72.25	24.863	20.9179	280829	0.105459	0.0355526	0	0.0264518	0.0064887	0.00575564
1813	4947.5	437.5	72.25	24.8645	20.9188	280843	0.106221	0.0355532	0	0.0268195	0.00658032	0.00575817
1814	4946	437.5	72.25	24.8653	20.9197	280853	0.106008	0.0332988	0	0.0282609	0.00695653	0.00576056
1815	4945.25	437.75	72.25	24.8668	20.9226	280867	0.111409	0.0367881	0	0.0284587	0.00700593	0.00576311
1816	4945.25	437.75	72.25	24.8684	20.9235	280881	0.104115	0.0342607	0	0.0267057	0.0065378	0.00576566
1817	4944.75	438	72.25	24.8695	20.9264	280894	0.104094	0.0332096	0	0.0274167	0.00672262	0.00576816
1818	4944	437.75	72.25	24.8676	20.9253	280888	0.112643	0.0365356	0	0.0292213	0.0072059	0.00577056
1819	4943	437.75	72.25	24.8689	20.9262	280901	0.100747	0.0305737	0	0.0276263	0.00677113	0.00577308
1820	4940.25	437.75	72.25	24.8691	20.9271	280911	0.089007	0.0266799	0	0.0246556	0.00601923	0.00577529
1821	4940.75	437.5	72.25	24.867	20.9243	280904	0.0879796	0.0257599	0	0.024791	0.00606124	0.00577724
1822	4938.75	437.5	72.25	24.8684	20.9251	280916	0.103829	0.0338639	0	0.0268261	0.00658738	0.00577978
1823	4938	437.5	72.25	24.8698	20.926	280929	0.104588	0.0330688	0	0.0277389	0.00682063	0.00578235
1824	4938	437.5	72.25	24.8702	20.9269	280937	0.0954507	0.0294791	0	0.0258247	0.00632072	0.00578468
1825	4947	437.75	72.25	24.8719	20.9298	280951	0.0904844	0.0270417	0	0.0251107	0.00614879	0.00578721
1826	4950	438	72.25	24.8725	20.9325	280962	0.0859583	0.0234246	0	0.0254174	0.00623517	0.00578944
1827	4955.25	438	72.25	24.8743	20.9335	280977	0.0934123	0.0286669	0	0.0253836	0.00623541	0.00579195
1828	4961	438	72.25	24.8759	20.9345	280992	0.094793	0.0304045	0	0.0248434	0.00610734	0.00579444
1829	4964.75	438	72.25	24.8753	20.9352	280993	0.080461	0.0218693	0	0.0238297	0.00585923	0.00579688
1830	4965	438.25	72.25	24.8769	20.9381	281008	0.0925677	0.0274288	0	0.0258165	0.006368	0.00579935
1831	4967	438.25	72.25	24.8783	20.939	281021	0.0873253	0.0252891	0	0.0247619	0.00610884	0.00580179
1832	4971.5	438.25	72.25	24.8801	20.94	281037	0.0934259	0.028855	0	0.0252334	0.0062372	0.00580424
1833	4972.75	438.25	72.25	24.8804	20.9408	281042	0.0838699	0.0224765	0	0.0250292	0.00619403	0.00580635
1834	4973.75	438.25	72.25	24.8777	20.94	281047	0.0966146	0.0304263	0	0.0256708	0.00636735	0.0058086
1835	4976.75	438.25	72.25	24.879	20.9407	281058	0.0819446	0.0219152	0	0.0244738	0.00606665	0.00581097
1836	4979	438.25	72.25	24.8806	20.9417	281073	0.0913391	0.0275414	0	0.0251084	0.00623774	0.00581329
1837	4981.75	438.25	72.25	24.8792	20.9417	281070	0.039509	0.000524819	0	0.0215128	0.00535553	0.00581543
1838	4981.25	438.5	72.25	24.8787	20.9444	281075	0.0898124	0.0268112	0	0.0248669	0.00619346	0.0058176
1839	4983.5	438.5	72.25	24.8792	20.9452	281085	0.100648	0.0319373	0	0.0265339	0.00663747	0.00581972
1840	4985	438.5	72.25	24.8805	20.946	281098	0.0895788	0.0259432	0	0.0253426	0.00632392	0.00582188
1841	4986.5	438.5	72.25	24.8808	20.9462	281101	0.0554856	0.00687963	0	0.0223606	0.00558281	0.00582407
1842	4988.75	438.5	72.25	24.8804	20.9472	281107	0.091747	0.0280391	0	0.02493	0.00623663	0.00582593
1843	4990.75	438.5	72.25	24.8808	20.948	281115	0.102333	0.0339956	0	0.0259107	0.00650113	0.00582788
1844	4992.75	438.75	72.25	24.8818	20.9507	281128	0.087789	0.0245507	0	0.0254296	0.00636816	0.00582995
1845	4992.75	438.75	72.25	24.8817	20.9515	281135	0.103223	0.0328539	0	0.0271092	0.00682582	0.00583185
1846	4995.75	438.75	72.25	24.8828	20.9524	281148	0.0939555	0.0288655	0	0.0254179	0.00636944	0.00583372
1847	4997.75	439	72.25	24.8844	20.9553	281162	0.0885679	0.0263622	0	0.0245442	0.00615338	0.00583569
1848	4999.25	439.25	72.25	24.8859	20.9581	281175	0.0843558	0.0241841	0	0.0240128	0.00602691	0.00583765
1849	5001.5	439.25	72.25	24.8872	20.959	281187	0.108412	0.0373514	0	0.0264991	0.00668687	0.00583962
1850	5000.5	439.25	72.25	24.8884	20.9599	281200	0.0919411	0.027296	0	0.0255115	0.00641538	0.00584145
1851	5002	439.25	72.25	24.8891	20.9606	281209	0.0930297	0.0253108	0	0.0273769	0.00692464	0.0058433
1852	5000.25	439.25	72.25	24.8882	20.9613	281212	0.0851796	0.0226142	0	0.0254788	0.00641678	0.00584497
1853	5003	439.25	72.25	24.8879	20.9619	281218	0.0714383	0.0171379	0	0.0226535	0.00570388	0.00584656
1854	5002.5	439.25	72.25	24.8887	20.9626	281228	0.0767583	0.0206399	0	0.0227761	0.00574332	0.00584823
1855	5002.25	439.25	72.25	24.8892	20.9634	281237	0.098398	0.0329658	0	0.0246888	0.00624085	0.00584971
1856	5003.75	439.25	72.25	24.8908	20.9643	281251	0.0950345	0.0305843	0	0.0247144	0.00624166	0.00585141
1857	5005.75	439.5	72.25	24.8924	20.9671	281264	0.0976367	0.0321687	0	0.0248732	0.00628599	0.00585307
1858	5007	439.5	72.25	24.894	20.9681	281279	0.0937385	0.0306453	0	0.0240491	0.00607267	0.00585469
1859	5006.25	439.5	72.25	24.8942	20.9682	281281	0.0516929	0.00538553	0	0.0214887	0.00543597	0.00585627
1860	5008.25	439.5	72.25	24.8958	20.9692	281296	0.0871803	0.0268388	0	0.0235034	0.00594836	0.00585777
1861	5008	439.5	72.25	24.8972	20.97	281308	0.0849017	0.0236201	0	0.0246124	0.00624474	0.00585925
1862	5012	439.5	72.25	24.8987	20.9709	281322	0.0844017	0.0254491	0	0.0231123	0.0058674	0.00586069
1863	5013.75	439.75	72.25	24.8998	20.9735	281332	0.0717905	0.0178345	0	0.0222846	0.00566743	0.00586213
1864	5014.5	439.75	72.25	24.9006	20.9744	281343	0.0831661	0.0246687	0	0.0230377	0.00586651	0.00586346
1865	5015.75	439.75	72.25	24.9014	20.9752	281354	0.105374	0.0361558	0	0.0257931	0.0065994	0.0058649
1866	5018.25	439.75	72.25	24.9017	20.9757	281359	0.0676327	0.015901	0	0.0216233	0.0055118	0.00586617
1867	5020.25	439.75	72.25	24.9028	20.9765	281370	0.0778084	0.02167	0	0.0225206	0.00574611	0.00586743
1868	5021.25	439.75	72.25	24.9045	20.9774	281385	0.0847494	0.0261034	0	0.0227994	0.00582591	0.0058687
1869	5023.5	439.75	72.25	24.9056	20.978	281395	0.0731881	0.0187651	0	0.022292	0.00570534	0.00586993
1870	5025.25	439.75	72.25	24.9064	20.9786	281403	0.0665248	0.0150713	0	0.021636	0.00554828	0.00587106
1871	5027.5	439.75	72.25	24.9077	20.9795	281416	0.0862286	0.0265823	0	0.0231622	0.0059451	0.00587212
1872	5030.25	439.75	72.25	24.9092	20.9805	281430	0.0925128	0.029847	0	0.0239274	0.00615374	0.00587322
1873	5032.5	439.75	72.25	24.9104	20.9811	281441	0.0746632	0.0194904	0	0.0224799	0.00578199	0.00587429
1874	5034	439.75	72.25	24.9105	20.9811	281441	0.0407197	0.00100469	0	0.0206113	0.00532024	0.00587531
1875	5036	439.75	72.25	24.9114	20.9817	281449	0.0720495	0.0179906	0	0.0222479	0.00573996	0.00587626
1876	5039.25	439.75	72.25	24.913	20.9825	281463	0.0869531	0.0265976	0	0.0234702	0.00606556	0.00587721
1877	5043.25	439.75	72.25	24.913	20.9826	281465	0.0465961	0.00408537	0	0.0200664	0.00520651	0.0058781
1878	5044.5	439.75	72.25	24.9121	20.9831	281464	0.0671361	0.0140378	0	0.0226013	0.00585532	0.00587879
1879	5047.75	440	72.25	24.9133	20.9858	281475	0.0880653	0.0275188	0	0.0233502	0.00605981	0.00587962
1880	5049.25	440	72.25	24.9142	20.9864	281484	0.0697419	0.0167878	0	0.021939	0.00569371	0.00588038
1881	5052.25	440.25	72.25	24.9153	20.9891	281496	0.0794609	0.0227125	0	0.0225195	0.00585317	0.00588109
1882	5053.5	440.25	72.25	24.9165	20.9899	281507	0.0984836	0.0327764	0	0.0247157	0.00644766	0.00588179
1883	5058.25	440.25	72.25	24.9177	20.9906	281517	0.0978085	0.032754	0	0.0244149	0.00635969	0.00588248
1884	5064.75	440.25	72.25	24.9191	20.9913	281528	0.0897852	0.0275903	0	0.0241158	0.00627293	0.0058831
